date	round_id	phase	source	exact_query_or_seed	direction	hits	screened	included_keys	excluded_keys	notes
2026-08-04	closure-primary-1	backward-snowballing	Primary paper bibliography	DOI:10.1109/ares.2015.14	backward	42	42	-	-	seed-key:phan2015allsmtr; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-phan2015allsmtr-backward.tsv
2026-08-04	closure-primary-1	backward-snowballing	Primary paper bibliography	DOI:10.1145/3498709	backward	49	49	bornholt2018explodes,chandra2018bonsai,santos2020gillian,king1976symbolic,lucanu2017generic,sen2015multise,torlak2014rosette	-	seed-key:porncharoenwase2022merging; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-porncharoenwase2022merging-backward.tsv
2026-08-04	closure-primary-1	backward-snowballing	Primary paper bibliography	DOI:10.34727/2023/isbn.978-3-85448-060-0_19	backward	50	50	bryant1990simulation,kolbl2001rtl,seger1995trajectory	kaivola2022causalfanin	seed-key:ryan2023sylvia; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-ryan2023sylvia-backward.tsv
2026-08-04	closure-primary-1	backward-snowballing	Primary paper bibliography	DOI:10.1609/aaai.v38i8.28652	backward	35	35	deharbe2013prime,fried2023allsatcircuits,grumberg2004allsat,jin2005conflict,khurshid2004solutions,li2004solall,liang2022allsatcc,moehle2020flavors,moehle2025short,toda2016allsat,yu2014minimal,zhang2020shortblocking	sebastiani2020satisfied	seed-key:spallitta2024disjoint; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-spallitta2024disjoint-backward.tsv
2026-08-04	closure-primary-1	backward-snowballing	Primary paper bibliography	DOI:10.1016/j.artint.2025.104346	backward	46	46	khurshid2004solutions,jin2005conflict,michelutti2024canonical,lahiri2006predicate,grumberg2004allsat,yu2014minimal,li2004solall,fried2024entailing,moehle2020flavors,moehle2025short,lagniez2024decisiondnnf,moehle2023abstract,spallitta2024disjoint,toda2016allsat,zhang2020shortblocking,liang2022allsatcc,fried2023allsatcircuits,moehle2018dualizing,masina2025cnf	sebastiani2020satisfied,masina2023cnf	seed-key:spallitta2025projected; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-spallitta2025projected-backward.tsv
2026-08-04	closure-primary-1	backward-snowballing	Primary paper bibliography	DOI:10.1016/j.tcs.2025.115263	backward	41	41	lucanu2017generic,porncharoenwase2022merging,voogd2024free	voogd2023denotational	seed-key:voogd2025compositional; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-voogd2025compositional-backward.tsv
2026-08-04	closure-primary-1	backward-snowballing	Primary paper bibliography	DOI:10.1109/tse.2016.2584063	backward	65	65	king1976symbolic,qi2013output,godefroid2007compositional,anand2008demand,santelices2010dependencies,boonstoppel2008rwset,sen2015multise	-	seed-key:wang2017dependence; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-wang2017dependence-backward.tsv
2026-08-04	closure-primary-1	backward-snowballing	Primary paper bibliography	DOI:10.1145/3276487	backward	60	60	austin2013faceted,meinicke2018traces,reisner2010configurable,sen2015multise	-	seed-key:wong2018variational; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-wong2018variational-backward.tsv
2026-08-04	closure-seeds-semantic-1	forward-snowballing	Semantic Scholar Graph API	DOI:10.1145/347476.347484;paperId:c8ce0711dfbed7297395707127e6db789bd7473d	forward	396	396	jones2026domain,hanus2021memoized,antoy2019synthesizing,antoy2018equivalence,antoy2017irrelevant,antoy2013neededredexes,antoy2007lazycontext,lopez2007calltime,echahed2008termgraph,antoy2002demandness,antoy1998sequential,hanus2012demand,hanus1998demand	-	seed-key:antoy2000needed; exact DOI record; two unresolved citation stubs retained, one readable and one adjudicated by citation context; malformed duplicate metadata retained; snapshot screening/semantic-antoy2000needed-forward.tsv
2026-08-04	closure-primary-2	backward-snowballing	Primary paper bibliography	DOI:10.1145/2652484	backward	38	38	godefroid2007compositional,king1976symbolic,kuznetsov2012merging,santelices2010dependencies,boyer1975select,boonstoppel2008rwset	-	seed-key:li2014zequivalent; primary-complete; exact accepted-manuscript bibliography title-screened; snapshot screening/primary-li2014zequivalent-backward.tsv
2026-08-04	closure-seeds-semantic-2	forward-snowballing	Semantic Scholar Graph API	DOI:10.1145/2652484	forward	7	7	smartrim2026	-	seed-key:li2014zequivalent; exact DOI record; all reported citing titles screened; snapshot screening/semantic-li2014zequivalent-forward.tsv
2026-08-04	closure-precursor-2	backward-snowballing	Primary conference-precursor bibliography	DOI:10.34727/2022/isbn.978-3-85448-053-2_16	backward	11	11	seger1995trajectory,bryant1986bdd	-	seed-key:kaivola2025causalfanin; precursor-complete; exact bibliography of the 2022 conference precursor title-screened because the expanded 2025 journal bibliography was not openly accessible; snapshot screening/precursor-kaivola2025causalfanin-backward.tsv
2026-08-04	closure-seeds-openalex-2	forward-snowballing	OpenAlex API	DOI:10.1007/s10703-025-00478-1	forward	0	0	-	-	seed-key:kaivola2025causalfanin; exact journal DOI record exposed zero citations at capture time, which is not a global no-citation claim; snapshot screening/openalex-kaivola2025causalfanin-forward.tsv
2026-08-04	closure-primary-2	backward-snowballing	Primary paper bibliography	https://web.cecs.pdx.edu/~antoy/homepage/publications/gcm10/paper.pdf	backward	18	18	antoy2007lazycontext,antoy2009setfunctions,brassel2007tighter,echahed2008termgraph,lopez2008hocalltime	-	seed-key:alqaddoumi2010pulltab; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-alqaddoumi2010pulltab-backward.tsv
2026-08-04	closure-seeds-semantic-2	forward-snowballing	Semantic Scholar Graph API	TITLE:The Pull-Tab Transformation	forward	11	11	jones2026domain,hanus2025determinism,hanus2026monadic,bohm2021goroutines,hanus2021memoized,antoy2019synthesizing,christiansen2013weaksearch,brassel2011kics2,antoy2011pull	hanus2022monadic	seed-key:alqaddoumi2010pulltab; exact-title author-checked record; all reported citing titles screened; PPDP22 maps to the expanded 2026 TPLP treatment; snapshot screening/semantic-alqaddoumi2010pulltab-forward.tsv
2026-08-04	closure-primary-2	backward-snowballing	Primary paper bibliography	DOI:10.1145/1599410.1599420	backward	30	30	antoy1997optimal,antoy2007subspaces,brassel2004encapsulating,brassel2007tighter,echahed2008termgraph,antoy1998sequential	-	seed-key:antoy2009setfunctions; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-antoy2009setfunctions-backward.tsv
2026-08-04	closure-seeds-semantic-2	forward-snowballing	Semantic Scholar Graph API	DOI:10.1145/1599410.1599420	forward	49	49	hanus2025determinism,hanus2026monadic,bohm2021goroutines,antoy2019synthesizing,antoy2017irrelevant,christiansen2013weaksearch,antoy2011pull,hanus2012demand,alqaddoumi2010pulltab	hanus2022monadic	seed-key:antoy2009setfunctions; exact DOI/title/authors record; all reported citing titles screened; PPDP22 maps to the expanded 2026 TPLP treatment; snapshot screening/semantic-antoy2009setfunctions-forward.tsv
2026-08-04	closure-primary-2	backward-snowballing	Primary paper bibliography	DOI:10.1007/978-3-540-76637-7_9	backward	15	15	antoy2000needed,brassel2004encapsulating,brassel2005translating	-	seed-key:brassel2007tighter; primary-complete; exact primary bibliography title-screened; snapshot screening/primary-brassel2007tighter-backward.tsv
2026-08-04	closure-seeds-semantic-2	forward-snowballing	Semantic Scholar Graph API	DOI:10.1007/978-3-540-76637-7_9;paperId:9b44c5ccc322eda41cf03f347f0a8a29dcad11d7	forward	46	46	hanus2026monadic,bohm2021goroutines,hanus2021memoized,christiansen2013weaksearch,antoy2013neededredexes,brassel2011kics2,antoy2011pull,antoy2009setfunctions,fischer2011lazy,brassel2008preserving,hanus2012demand,alqaddoumi2010pulltab	hanus2022monadic	seed-key:brassel2007tighter; exact DOI/title/authors record; all reported citing titles screened; PPDP22 and ICFP09 map to their cataloged expanded treatments; snapshot screening/semantic-brassel2007tighter-forward.tsv
2026-08-04	closure-primary-2	backward-snowballing	Primary report bibliography	TITLE:Demand-Driven Search in Functional Logic Programs	backward	26	26	antoy1997optimal	antoy1994needed	seed-key:hanus1998demand; primary-complete; exact primary-report bibliography title-screened; snapshot screening/primary-hanus1998demand-backward.tsv
2026-08-04	closure-seeds-semantic-2	forward-snowballing	Semantic Scholar Graph API	TITLE:Demand-Driven Search in Functional Logic Programs	forward	4	4	brassel2008preserving	-	seed-key:hanus1998demand; exact-title author-checked record; all reported citing titles screened; snapshot screening/semantic-hanus1998demand-forward.tsv
2026-08-04	closure-seeds-semantic-2	forward-snowballing	Semantic Scholar Graph API	DOI:10.4230/LIPIcs.ICLP.2012.130	forward	8	8	hanus2026monadic,bohm2021goroutines,hanus2021memoized,antoy2018equivalence,christiansen2013weaksearch	hanus2022monadic	seed-key:hanus2012demand; exact DOI/title/authors record; all reported citing titles screened; PPDP22 maps to the expanded 2026 TPLP treatment; snapshot screening/semantic-hanus2012demand-forward.tsv
2026-08-04	closure-seeds-semantic-2	forward-snowballing	Semantic Scholar Graph API	DOI:10.1007/978-3-030-75333-7_4	forward	4	4	hanus2026monadic,bohm2021goroutines	hanus2022monadic	seed-key:hanus2021memoized; exact DOI/title/authors record; all reported citing titles screened; PPDP22 maps to the expanded 2026 TPLP treatment; snapshot screening/semantic-hanus2021memoized-forward.tsv
2026-08-04	closure-primary-2	backward-snowballing	Primary dissertation bibliography	URN:urn:nbn:de:gbv:8-diss-70568	backward	121	121	antoy2007subspaces,antoy2009setfunctions,antoy2007lazycontext,brassel2008preserving,brassel2007tighter,brassel2004encapsulating,fischer2011lazy,hanus1998demand,lopez2007calltime	antoy1994needed	seed-key:brassel2011thesis; primary-complete; exact 121-entry dissertation bibliography title-screened; conference precursors map to their cataloged expanded treatments; snapshot screening/primary-brassel2011thesis-backward.tsv
2026-08-04	closure-seeds-semantic-2	forward-snowballing	Semantic Scholar Graph API	TITLE:Implementing Functional Logic Programs by Translation into Purely Functional Programs;paperId:dc996ed9c17b643d2ce8444350ebf50e672743eb	forward	17	17	christiansen2013weaksearch,brassel2011kics2,antoy2011pull,hanus2012demand	-	seed-key:brassel2011thesis; exact-title author-checked record; index year conflicts with the primary library record and is not used for metadata; all reported citing titles screened; snapshot screening/semantic-brassel2011thesis-forward.tsv
2026-08-04	closure-primary-2	backward-snowballing	Primary paper bibliography	DOI:10.1007/978-3-642-24452-0_2	backward	28	28	brassel2007tighter,hanus1998demand	-	seed-key:brassel2008preserving; primary-complete; exact 28-entry primary bibliography title-screened; snapshot screening/primary-brassel2008preserving-backward.tsv
2026-08-04	closure-seeds-semantic-2	forward-snowballing	Semantic Scholar Graph API	TITLE:From Functional Logic Programs to Purely Functional Programs Preserving Laziness	forward	9	9	brassel2011thesis,brassel2011kics2,antoy2011pull,hanus2012demand	-	seed-key:brassel2008preserving; exact-title author-checked record; all reported citing titles screened; snapshot screening/semantic-brassel2008preserving-forward.tsv
